,m,x,y,z,vx,vy,vz
49541,0.01995136,1.67286,-19.6521,7.5375,0.0140414,0.155112,0.326737
49542,0.01995136,2.97733,-17.9507,6.9291,-0.565567,1.29796,0.152011
49543,0.01995136,1.23856,-17.9465,7.42225,-1.03024,1.40019,-0.197878
49544,0.01995136,2.38288,-18.5471,7.14456,0.621343,1.43038,-0.0929189
49545,0.01995136,1.68801,-18.3848,7.13171,-0.54605,0.602652,0.946613
49546,0.01995136,2.17129,-19.184,8.18473,-0.700805,1.42733,-0.490307
49547,0.01995136,1.66025,-18.5397,6.19781,-0.148491,-0.371713,-0.318793
49548,0.01995136,2.56808,-18.7007,7.45387,0.176963,0.534295,0.358578
49549,0.01995136,1.41886,-19.5476,5.87919,-0.570217,1.43182,0.392195
49550,0.01995136,1.38105,-19.667,7.1634,0.71677,0.563052,-0.876709
49551,0.01995136,2.96549,-19.0861,7.06725,-0.529598,1.38794,-1.19724
49552,0.01995136,3.1166,-18.1055,6.64848,-0.28885,0.747876,0.302786
49553,0.01995136,2.05217,-19.6217,6.057,-0.499897,-0.111162,0.101616
49554,0.01995136,0.696927,-19.3205,6.89335,0.403071,0.095041,-0.452662
49555,0.01995136,2.27741,-19.6456,6.33535,-1.42072,0.40921,0.0787534
49556,0.01995136,1.36717,-18.564,6.81602,-0.892373,-0.530888,-0.908468
49557,0.01995136,3.22294,-20.3857,6.53014,-0.776757,0.852248,-0.395825
49558,0.01995136,1.76743,-20.3718,7.93471,-0.0862529,1.0027,-0.134326
49559,0.01995136,0.526852,-19.0346,6.28021,0.37029,0.610731,-0.678202
49560,0.01995136,2.78013,-18.7304,6.81492,-0.46418,0.00534523,-1.1544
49561,0.01995136,2.87278,-19.6034,6.15038,0.155779,0.523689,-0.81626
49562,0.01995136,1.19906,-17.7566,7.90589,-0.583335,0.916198,0.0263614
49563,0.01995136,3.04984,-19.0149,6.77126,-0.728973,0.237216,0.345273
49564,0.01995136,1.67592,-19.1368,6.55148,1.34422,0.267046,-0.997282
49565,0.01995136,2.54794,-18.1737,7.6155,0.0368963,1.42944,-0.605877
49566,0.01995136,1.80127,-18.3645,6.7465,0.84787,0.229292,-0.817078
49567,0.01995136,2.33368,-18.8225,6.93973,-1.4226,1.44259,0.595737
49568,0.01995136,2.15096,-18.7404,7.10589,-0.803223,2.12499,-1.13143
49569,0.01995136,2.26494,-18.961,7.78501,-0.950089,0.192271,0.106561
49570,0.01995136,2.62493,-18.7604,7.14264,-0.0673563,1.84815,-0.898962
49571,0.01995136,2.46184,-19.72,7.30706,-0.832488,0.0485698,0.171512
49572,0.01995136,1.00491,-18.5141,6.19834,0.138571,1.75215,-0.395539
49573,0.01995136,1.25558,-19.2413,6.42095,0.119436,-0.487154,-0.379008
49574,0.01995136,2.81977,-18.9327,7.99473,-0.823797,1.06767,-0.790282
49575,0.01995136,1.68005,-19.3663,5.79585,-0.0672984,0.0341018,-0.868271
49576,0.01995136,1.42307,-18.8189,6.4354,-0.820216,-0.545328,-0.996585
49577,0.01995136,2.28612,-18.6643,5.21871,-0.602906,0.417294,-0.445983
49578,0.01995136,1.70215,-19.2276,7.34967,-1.04024,-0.449465,-0.711062
49579,0.01995136,2.71426,-18.8815,8.05422,-0.527422,1.3737,-0.0471838
49580,0.01995136,3.56869,-19.6775,7.18274,-0.15849,0.548184,-0.562545
49581,0.01995136,1.78333,-19.359,8.05064,-0.259292,1.56863,0.0190234
49582,0.01995136,0.813378,-19.4452,5.33398,-0.079596,0.664953,-0.198384
49583,0.01995136,3.12166,-19.6997,5.63938,-0.363668,0.622862,-0.636292
49584,0.01995136,0.666849,-20.1028,7.91861,-0.528994,1.02359,-0.0307778
49585,0.01995136,1.61684,-19.4632,5.23059,-0.403463,1.24782,0.0216473
49586,0.01995136,2.59208,-19.015,6.65612,-1.43044,0.118534,-0.856456
49587,0.01995136,1.2145,-20.5227,7.47305,-0.915552,0.850228,-0.780325
49588,0.01995136,1.56897,-18.2404,6.73187,-0.274628,2.22723,-0.428187
49589,0.01995136,-0.0472901,-18.6854,6.71033,-0.463271,1.32086,-0.835884
49590,0.01995136,-0.143301,-18.4811,6.80287,0.0522591,0.617041,-0.433594
49591,0.01995136,1.71612,-20.2423,5.90493,-0.698731,0.298537,0.0681099
49592,0.01995136,2.40631,-18.3082,8.13435,-0.0209406,1.01241,0.0037345
49593,0.01995136,2.65491,-20.2554,6.69577,-1.08608,1.36579,-0.0887621
49594,0.01995136,0.969663,-17.9471,8.1585,-0.285574,0.659268,-0.116182
49595,0.01995136,0.592002,-18.1178,7.89173,0.024793,0.978027,-0.471875
49596,0.01995136,2.5688,-20.1054,7.00143,-0.867307,1.43038,-1.02974
49597,0.01995136,1.31774,-18.4694,7.17006,0.519555,1.78712,-0.489619
49598,0.01995136,2.77036,-19.2222,7.94558,-0.82946,1.18789,0.0887194
49599,0.01995136,0.331462,-19.4531,5.83698,-0.0398209,1.27249,-0.40619
49600,0.01995136,1.1888,-18.0625,6.62963,-0.666175,0.950804,-1.48474
49601,0.01995136,0.242362,-18.7726,7.19902,0.30427,0.879859,-0.0719883
49602,0.01995136,3.38441,-20.2158,6.32373,-0.154453,0.597398,-0.388436
49603,0.01995136,1.5113,-18.5807,7.98676,-0.628702,1.69027,-0.238489
49604,0.01995136,0.858372,-19.6115,7.9241,-0.266494,0.709839,-1.05462
49605,0.01995136,2.23079,-19.4048,8.19455,0.20783,0.661933,-0.552644
49606,0.01995136,0.86774,-19.8407,7.89346,-0.843714,0.796239,-0.898233
49607,0.01995136,1.767,-18.0176,7.21509,0.490148,0.355157,-0.00294223
49608,0.01995136,2.13295,-18.0515,6.50272,-1.5241,0.900746,-0.0586725
49609,0.01995136,2.09537,-17.5536,7.33146,-0.847548,1.26205,0.111038
49610,0.01995136,1.42536,-19.5429,7.23334,-0.272809,0.0202748,-1.47042
49611,0.01995136,1.52773,-18.1554,8.08503,0.0474341,1.0936,0.0462853
49612,0.01995136,1.57289,-19.5679,7.00286,-1.03415,1.72916,0.786619
49613,0.01995136,3.13868,-19.383,7.03195,-0.329966,1.69371,-0.0041478
49614,0.01995136,2.38387,-19.1853,5.97303,-1.05302,1.5209,-0.976885
49615,0.01995136,1.41481,-19.1852,6.31256,-1.31409,0.382538,-1.49505
49616,0.01995136,1.52753,-17.6331,6.80746,0.0539613,1.68706,-0.54813
49617,0.01995136,0.76668,-17.8777,7.37577,0.0103495,0.260439,-0.514122
49618,0.01995136,2.2072,-18.0571,6.51596,0.136355,1.57175,-1.06213
49619,0.01995136,3.0136,-19.1614,6.21293,0.0845096,0.935567,0.363482
49620,0.01995136,1.24932,-19.1208,6.86675,-0.884983,2.15186,0.639417
49621,0.01995136,1.42331,-17.0558,6.57589,-0.254918,1.21079,-0.0354011
49622,0.01995136,-0.170603,-18.7973,7.65855,-0.161932,0.969006,-0.315739
49623,0.01995136,1.4057,-18.9124,8.16003,-0.120724,1.59263,-0.371399
49624,0.01995136,3.44337,-18.3998,6.60797,-0.582197,0.213681,-0.586481
49625,0.01995136,2.50092,-18.737,7.5389,-0.177348,1.61022,-1.11018
49626,0.01995136,2.62279,-21.0012,6.91839,-0.200039,0.552705,-0.183784
49627,0.01995136,0.108103,-19.0364,7.25216,-0.348907,1.32045,0.194927
49628,0.01995136,0.850956,-20.1589,6.24148,-0.0304584,1.28258,0.218997
49629,0.01995136,0.939904,-19.7237,6.62814,0.543578,0.495676,0.235289
49630,0.01995136,1.97408,-17.401,6.47189,-0.187073,0.91533,0.35739
49631,0.01995136,2.37633,-18.3862,6.1551,0.497331,0.955951,-0.952312
49632,0.01995136,2.92253,-19.6049,7.07133,-0.306894,1.85141,-0.527836
49633,0.01995136,2.57774,-19.7326,5.55305,0.0419689,0.440723,-0.603948
49634,0.01995136,0.496239,-19.1518,7.30348,-0.423621,0.813627,-1.34238
49635,0.01995136,2.75513,-17.5543,5.87587,-0.506922,1.28152,-0.408233
49636,0.01995136,3.36704,-19.8673,6.44631,-0.985877,0.517397,-0.493139
49637,0.01995136,0.442747,-17.7631,6.76881,-0.222246,0.248443,-0.725681
49638,0.01995136,2.05373,-17.8387,7.60178,-0.29195,0.177866,0.106782
49639,0.01995136,1.19664,-20.0189,5.27878,-0.0697002,0.692157,-0.147666
49640,0.01995136,0.921304,-18.5531,5.82938,-0.997123,1.34982,-0.871209
49641,0.01995136,1.73755,-18.2649,8.40715,-0.0728632,0.53093,-0.159051
49642,0.01995136,3.36341,-19.635,6.12974,-0.213019,1.24889,0.0463644
49643,0.01995136,0.932245,-20.5599,5.8771,-0.127538,1.24655,-0.415255
49644,0.01995136,1.95345,-19.3191,5.1121,-0.441326,1.42999,-0.336698
49645,0.01995136,0.255674,-19.9301,6.08731,-0.764125,0.74519,-0.856697
49646,0.01995136,2.3603,-18.6092,8.18547,-1.07807,0.568773,-0.438325
49647,0.01995136,1.40923,-19.1067,5.23551,-0.483812,1.50726,-0.192476
49648,0.01995136,0.902726,-20.5131,7.08808,0.0459032,1.06716,-0.945363
49649,0.01995136,1.67068,-19.0247,8.63663,-0.760146,0.707063,-0.0817066
49650,0.01995136,0.27085,-20.4111,6.4976,-0.0215926,0.965068,-0.71584
49651,0.01995136,1.21742,-18.5219,7.68177,-0.605535,0.536016,-1.35825
49652,0.01995136,2.60488,-18.0913,6.87554,-0.111222,-0.0220992,-0.951683
49653,0.01995136,1.472,-18.6238,6.98671,0.368989,-0.609135,-0.325734
49654,0.01995136,0.817918,-20.2401,5.41282,-0.0907202,0.748913,-0.316835
49655,0.01995136,1.27407,-17.7975,7.35494,-1.33701,0.929152,-0.556027
49656,0.01995136,2.40581,-21.1124,7.09263,-0.801118,0.673016,-0.296993
49657,0.01995136,3.1226,-19.1028,7.96125,-0.0907001,1.09581,-0.82278
49658,0.01995136,2.21879,-20.3148,7.5464,-0.00134507,1.54302,-0.189857
49659,0.01995136,0.549279,-19.7058,6.85867,-0.717454,1.80327,-0.0206408
49660,0.01995136,2.649,-19.8688,5.62929,-0.242536,0.215428,-0.551453
49661,0.01995136,1.81577,-18.5677,8.77171,-0.489517,1.06412,-0.59117
49662,0.01995136,2.16365,-19.4045,7.21203,-1.07684,0.885577,0.937563
49663,0.01995136,1.4425,-20.3687,5.32075,-0.130152,1.05676,-0.162015
65536,0.04179904,-0.914345,9.22727,-3.24782,-0.365317,-0.142106,0.648994
65537,0.04179904,-0.970983,9.18752,-3.30711,-0.23629,0.0852538,1.22134
65538,0.04179904,-0.951985,9.13484,-3.45489,0.803171,-0.537434,0.929984
65539,0.04179904,-0.919668,9.24292,-3.07382,-0.487366,0.281705,0.11816
65540,0.04179904,-0.855529,9.37088,-3.00774,-0.145183,-0.832265,0.633656
65541,0.04179904,-0.688133,9.14496,-3.57284,0.72283,-0.345759,-0.605794
65542,0.04179904,-0.991566,9.12935,-3.35478,-0.481465,-1.16434,1.31572
65543,0.04179904,-1.24501,9.19995,-3.41239,-0.191788,-0.83044,0.369159
65544,0.04179904,-0.456066,8.75288,-3.1054,0.0254949,-0.142718,0.2951
65545,0.04179904,-1.03276,8.94124,-2.92531,0.913087,-0.482612,0.833717
65546,0.04179904,-0.664656,8.89389,-2.8787,-0.238288,0.253469,0.181884
65547,0.04179904,-1.2213,9.13793,-3.14779,-0.0249093,-0.081706,-0.701217
65548,0.04179904,-0.851333,9.08322,-3.32068,0.135586,-1.23092,1.86861
65549,0.04179904,-0.586596,9.28302,-3.57422,0.463379,0.355109,-0.0624073
65550,0.04179904,-0.923617,9.23553,-3.60632,0.385782,-1.34922,0.745198
65551,0.04179904,-0.653266,9.09865,-3.34203,0.230969,-1.93305,0.923632
65552,0.04179904,-0.639952,8.83671,-3.714,0.324099,-0.156923,-0.0444113
65553,0.04179904,-1.03821,9.31122,-2.82692,0.861946,-0.277644,0.0878223
65554,0.04179904,-0.399364,8.7567,-3.02187,0.0461348,-0.16212,0.60491
65555,0.04179904,-0.950963,9.52338,-3.45385,0.210289,-1.12979,-0.206636
65556,0.04179904,-0.737155,8.77044,-3.49191,-0.403996,-0.381263,1.01177
65557,0.04179904,-0.492559,8.78564,-2.8605,-0.318055,-0.35109,0.527006
65558,0.04179904,-0.993595,8.6973,-3.01894,0.971709,-0.989124,0.460308
65559,0.04179904,-1.10049,9.38724,-2.85727,0.943543,-0.329109,0.318824
65560,0.04179904,-1.47289,8.94421,-3.16149,0.423939,-0.629991,0.244123
65561,0.04179904,-0.911165,8.8202,-3.13747,-0.128792,0.391971,1.528
65562,0.04179904,-0.325356,8.93103,-3.53001,-0.219117,0.0746023,0.817923
65563,0.04179904,-0.800555,8.45632,-3.03493,0.301692,-0.258469,0.665686
65564,0.04179904,-0.702836,8.93421,-2.8726,-0.311656,0.33217,-0.841615
65565,0.04179904,-1.13682,9.19198,-2.96879,-1.0777,-0.807751,-0.156167
65566,0.04179904,-0.201292,8.98911,-3.43314,0.399949,-0.787542,0.832555
65567,0.04179904,-0.807853,9.27124,-3.22964,0.0443227,-0.390444,-1.77425
65568,0.04179904,-0.265775,8.75043,-3.27344,0.0665745,0.320537,0.663896
65569,0.04179904,-0.748869,9.52661,-3.20943,0.562162,0.721157,-0.243149
65570,0.04179904,-0.900918,9.03091,-2.48794,-0.134928,-0.780471,0.232845
65571,0.04179904,-0.621586,9.63054,-3.40929,0.419822,0.424891,-0.101714
65572,0.04179904,-0.709617,8.43929,-2.79941,-0.00629494,-0.557022,0.667011
65573,0.04179904,-1.12699,8.47707,-2.93249,0.217242,-0.341955,-0.394867
65574,0.04179904,-0.185875,8.84068,-2.97969,0.478342,-0.775209,0.770078
65575,0.04179904,-1.47892,9.25792,-3.16873,0.621152,-0.22496,-0.672161
65576,0.04179904,-0.702009,9.75713,-3.65058,0.52712,-0.0755827,-0.102785
65577,0.04179904,-0.932422,8.65263,-3.48308,0.12752,-0.839633,1.30279
65578,0.04179904,-0.286141,8.95673,-2.88551,0.356404,0.365243,0.68848
65579,0.04179904,-0.663782,9.40665,-3.31551,-1.01962,0.62769,0.165838
65580,0.04179904,-0.492927,8.96453,-3.45781,-0.284354,-1.08504,1.51493
65581,0.04179904,-0.665759,8.51346,-2.81172,0.56916,0.309351,0.519817
65582,0.04179904,-0.674745,9.50607,-3.45011,1.5302,-0.429031,-0.0855986
65583,0.04179904,-0.674779,8.72038,-2.82349,0.0161667,0.797995,-0.168548
65584,0.04179904,-1.3292,8.79189,-2.97532,-0.600071,0.162144,-0.210995
65585,0.04179904,-1.27078,9.18013,-3.54362,-0.541286,0.655502,0.0060427
65586,0.04179904,-1.25012,8.88642,-2.89686,-0.811445,-0.318082,0.928097
65587,0.04179904,-1.48458,9.15785,-3.72173,-0.146509,-0.175016,-0.29127
65588,0.04179904,-0.917838,9.06621,-3.21308,2.29166,-1.02318,-0.489499
65589,0.04179904,-0.282536,9.25671,-3.2852,-0.767367,0.224276,-0.155478
65590,0.04179904,-0.761222,8.91476,-3.22774,-0.180747,1.63136,-0.250747
65591,0.04179904,-1.34332,9.35185,-3.14513,-1.0346,-0.81076,0.453169
65592,0.04179904,-0.81655,8.77267,-3.71334,-0.427576,-1.14791,0.935132
65593,0.04179904,-1.13531,9.02853,-3.39873,-0.675846,-1.59466,1.13801
65594,0.04179904,-0.838789,9.51072,-2.9973,-0.638003,-1.4851,0.445662
65595,0.04179904,0.0186245,9.29081,-3.04878,0.109985,-0.522532,-0.264252
65596,0.04179904,-1.02469,9.61844,-2.79207,1.11662,-0.560945,0.322315
65597,0.04179904,-1.43496,9.26299,-2.79254,-0.165529,0.299618,-0.500154
65598,0.04179904,-0.471537,8.80296,-3.79507,0.806802,-0.850002,-0.588792
65599,0.04179904,-1.08057,9.75881,-2.97377,-0.264042,-1.10419,-0.172525
65600,0.04179904,-0.699638,8.48954,-2.99402,0.587442,-1.03247,-0.774442
65601,0.04179904,-1.23067,8.74457,-3.17468,1.07021,0.501261,0.798015
65602,0.04179904,-0.479642,9.24381,-3.5791,1.40828,-0.177545,-0.755299
65603,0.04179904,-1.63044,9.55038,-3.06648,0.632441,0.256649,0.113587
65604,0.04179904,-1.11022,8.64143,-3.15354,-0.0809916,-0.500737,-1.19561
65605,0.04179904,-0.310259,8.47241,-2.93738,0.699309,-0.349904,1.01603
65606,0.04179904,-0.701693,8.25377,-3.55931,0.232821,-0.763882,-0.36907
65607,0.04179904,-0.866633,8.65111,-3.32314,1.49585,0.197164,-0.587233
65608,0.04179904,-0.660599,8.95038,-3.87252,0.0914566,-1.58299,0.621757
65609,0.04179904,-0.675312,9.63607,-2.67756,0.783112,0.218698,-0.0927884
65610,0.04179904,-1.13492,9.566,-2.53618,-0.553895,-0.432823,0.418513
65611,0.04179904,-0.970779,9.50909,-2.8803,0.961338,0.352896,-0.753812
65612,0.04179904,-0.443628,9.39736,-3.55087,0.303276,1.04907,0.10199
65613,0.04179904,-1.2298,9.52658,-3.67329,-0.857944,-0.682444,-0.483155
65614,0.04179904,-0.848128,9.63309,-2.99178,0.150997,-1.73715,0.38534
65615,0.04179904,-0.69468,8.90136,-2.65856,0.027114,0.988731,0.334272
65616,0.04179904,-0.97954,10.0423,-3.19617,0.133954,-1.05857,0.354473
65617,0.04179904,-0.573433,8.52978,-3.7106,0.029409,-0.859041,1.13837
65618,0.04179904,-1.23619,9.23814,-2.54171,0.917691,-1.17562,-0.116076
65619,0.04179904,-0.708245,9.87357,-3.38423,-0.138317,-1.02978,-0.516353
65620,0.04179904,-0.573633,9.33945,-4.43197,-0.0690335,-0.117062,0.163509
65621,0.04179904,-0.789842,9.20508,-2.50599,-0.248061,0.656004,0.354398
65622,0.04179904,-0.105988,9.60597,-3.18027,0.837567,-0.769984,0.587072
65623,0.04179904,-0.574633,9.19726,-3.81514,0.476566,-0.971652,-1.15227
65624,0.04179904,-0.69047,8.91175,-3.57036,0.828905,1.30209,0.517473
65625,0.04179904,-1.09002,9.02921,-2.38951,-0.527483,-0.328959,-0.566786
65626,0.04179904,-0.169421,8.95385,-2.44551,-0.155165,-0.320778,-0.439535
65627,0.04179904,-1.81521,8.89783,-3.37198,0.922108,-0.553867,0.445118
65628,0.04179904,-1.43699,8.72958,-2.75832,1.09952,0.278583,0.332826
65629,0.04179904,-0.69313,9.95542,-2.71971,0.80887,-0.14607,0.189377
65630,0.04179904,-0.755369,8.40631,-2.81821,-0.126934,0.346734,1.07328
65631,0.04179904,-1.31647,9.43759,-3.84565,0.0962579,-0.0603777,1.3016
65632,0.04179904,-1.45736,8.33737,-3.46668,0.653802,-0.875069,-0.168069
65633,0.04179904,-0.0210828,9.51402,-3.00727,0.0807463,0.431629,-0.0234012
65634,0.04179904,-1.09192,9.20483,-3.74972,-0.213313,-1.80945,-0.436839
65635,0.04179904,-0.665123,9.07199,-2.6164,-0.666436,-0.439952,1.35624
65636,0.04179904,-1.42432,9.13499,-3.54974,1.63675,-0.483841,0.403832
65637,0.04179904,-0.446946,8.56832,-3.63391,1.33436,-0.680939,-0.434031
65638,0.04179904,-1.28579,9.1726,-2.39283,-0.0121399,-1.16637,0.93618
65639,0.04179904,-0.515926,8.45212,-2.85079,-1.10539,-0.327308,0.0231639
65640,0.04179904,-0.640451,9.91406,-4.50844,-0.0241994,-0.307856,0.0346909
65641,0.04179904,-1.05077,8.18671,-3.09752,-0.711594,-0.71626,-0.0437818
65642,0.04179904,-0.957932,8.41591,-2.16668,-0.137066,0.252827,-0.0270537
65643,0.04179904,-0.411472,9.06975,-3.25096,-0.440728,1.05752,-0.891206
65644,0.04179904,-1.08277,8.65533,-4.3028,0.840759,-0.441075,0.210073
65645,0.04179904,-1.34455,8.46278,-2.6725,1.04494,-0.866742,0.587523
65646,0.04179904,-0.727502,9.33809,-2.76976,-1.33467,-0.296944,-0.373437
65647,0.04179904,-2.27915,9.20052,-2.90779,0.433993,-0.681632,0.325172
65648,0.04179904,-0.200007,8.2036,-3.2654,-0.118562,-0.809175,-0.636382
65649,0.04179904,-0.637418,8.87807,-3.59971,-0.662693,0.241463,-1.34547
65650,0.04179904,-1.36094,8.99922,-3.66755,-0.370165,0.799663,0.744645
65651,0.04179904,-1.2416,9.55501,-1.89243,0.117085,-0.455367,0.153538
65652,0.04179904,-0.983758,9.65555,-3.2129,1.14152,-0.729833,-1.11826
65653,0.04179904,-0.0085066,10.0785,-3.38441,0.515158,-0.630095,-0.141625
65654,0.04179904,-1.18156,9.30897,-2.92828,0.512482,-2.18584,0.0666067
65655,0.04179904,0.0409939,9.21611,-3.62575,0.848093,-1.15149,0.828435
65656,0.04179904,-0.717037,8.33513,-3.79187,1.10256,-0.502102,-0.403928
65657,0.04179904,-1.05115,8.32927,-2.69231,1.25238,0.0900941,0.216563
65658,0.04179904,-1.27197,9.08296,-3.57193,0.325667,-1.35864,1.61315
65659,0.04179904,-1.21824,9.30751,-2.93213,0.237068,-1.50204,1.60935
65660,0.04179904,-0.7839,9.47018,-3.3291,-0.972294,1.13989,-0.303166
65661,0.04179904,-0.571523,9.69305,-4.10024,-0.257939,0.463776,0.708628
65662,0.04179904,-0.26043,9.11483,-3.7445,0.21298,-1.02483,1.57207
65663,0.04179904,-0.253126,9.60096,-4.30105,-0.129149,-0.614463,0.975524
65664,0.04179904,-0.71804,10.287,-2.90428,0.0944974,-0.989721,0.495133
65665,0.04179904,0.0476919,10.1151,-3.03379,-0.131745,-0.261163,0.468552
65666,0.04179904,-0.00847697,8.81032,-3.31262,-0.669728,0.638407,0.441503
65667,0.04179904,-1.62704,9.86143,-3.81783,0.0129167,0.466355,0.658828
65668,0.04179904,-1.62856,9.68098,-2.31885,0.646592,-0.27818,-0.441254
65669,0.04179904,-1.35223,8.81557,-4.1793,0.605666,-1.00809,-0.456431
65670,0.04179904,-0.972216,8.27807,-2.62734,0.724359,0.638317,0.107341
65671,0.04179904,-0.548231,8.75605,-2.84161,1.85312,0.198974,0.472358
65672,0.04179904,-2.14447,9.2795,-3.62579,-0.0823349,-0.802077,0.738318
65673,0.04179904,-0.655821,8.77201,-3.10877,1.29353,-0.192644,1.97362
65674,0.04179904,-1.11359,9.7806,-4.15767,-0.616446,0.280186,0.469867
65675,0.04179904,-0.305587,9.28057,-2.24574,1.07177,-0.0468317,0.0394485
65676,0.04179904,-1.58129,9.39167,-4.31367,0.316615,-0.4659,0.97798
65677,0.04179904,-1.48742,9.08469,-2.63292,-0.438651,-1.33314,-0.694507
65678,0.04179904,-0.408699,7.76009,-2.90488,-0.0917307,-0.125962,0.756534
65679,0.04179904,-0.651858,8.61501,-3.12779,1.66445,-0.173465,-0.984978
65680,0.04179904,-0.340355,8.83897,-3.69399,-1.03564,-0.00470647,1.15655
65681,0.04179904,0.306486,8.63789,-2.51247,-0.189246,-0.438094,0.862274
65682,0.04179904,-0.356909,8.36315,-1.7868,0.0228377,-0.850382,-0.0733314
65683,0.04179904,-1.05751,8.38906,-3.83825,1.2187,0.156912,-0.102937
65684,0.04179904,-1.27744,8.94144,-4.60819,0.247244,-0.0355653,-0.370003
65685,0.04179904,-1.70203,8.62736,-2.95963,-0.5315,-1.04931,-0.494229
65686,0.04179904,-2.15406,9.23502,-2.50509,0.882064,-0.615554,0.614345
65687,0.04179904,-0.354666,8.55634,-4.32509,-0.187456,-0.842629,0.867745
65688,0.04179904,-1.3708,10.2672,-2.83979,0.836273,-0.265323,0.699598
65689,0.04179904,-0.627556,10.1205,-2.43593,0.792846,0.0792771,0.10836
65690,0.04179904,-0.326968,9.69485,-3.22094,0.260117,-1.63363,-0.572898
65691,0.04179904,-0.727071,9.35228,-2.80238,0.634887,-0.390517,-1.60836
65692,0.04179904,-2.05745,9.27151,-3.59408,0.422052,-0.0422476,1.06201
65693,0.04179904,-1.79217,8.93208,-3.3291,-0.433122,-0.175774,-0.905025
65694,0.04179904,-0.952137,10.0197,-3.34314,0.981862,-1.4173,-0.116775
65695,0.04179904,-0.897076,8.04971,-3.59417,0.838729,0.102624,0.88794
65696,0.04179904,-1.69004,8.08202,-3.30871,-0.53444,-0.384058,-0.179304
65697,0.04179904,-2.63124,9.22282,-2.34506,0.36855,-0.465588,0.245941
65698,0.04179904,-1.31152,9.09095,-2.30472,0.395542,-1.69759,0.174199
65699,0.04179904,0.0933937,10.1634,-3.74361,0.610386,-0.904641,-0.0738389
65700,0.04179904,-0.0896963,9.42793,-2.67292,0.289954,-1.50566,0.710158
65701,0.04179904,-1.93903,9.35584,-4.11147,0.553472,-0.558142,-0.581539
65702,0.04179904,0.271881,7.7981,-3.76885,0.136339,-0.447291,0.629184
65703,0.04179904,-0.896578,8.82375,-2.8252,0.382223,1.58231,0.0388839
65704,0.04179904,-2.5405,9.30845,-3.61879,0.236208,0.0296374,0.00548291
65705,0.04179904,0.268795,8.48954,-3.17846,1.00402,-1.08236,0.709157
65706,0.04179904,-0.589115,9.62861,-4.29315,-0.887712,-0.884085,-0.0759212
65707,0.04179904,-1.6139,8.65125,-3.07756,1.24486,-0.901074,0.941757
65708,0.04179904,-1.22952,9.44854,-3.23713,-0.476405,0.221376,1.90189
65709,0.04179904,-0.698605,9.53718,-4.62903,1.15659,-0.432771,0.373942
65710,0.04179904,-1.48655,8.80571,-2.54376,0.554341,-1.63095,0.775327
65711,0.04179904,-1.06912,9.68744,-3.13633,0.0978108,-1.73199,1.28125
65712,0.04179904,-1.20074,9.68083,-3.52591,1.38806,-1.3002,0.947509
65713,0.04179904,-1.68215,8.63045,-2.6023,0.0553788,-0.379027,-1.00581
65714,0.04179904,-1.73588,8.77106,-4.0933,-0.0361011,-0.296231,-0.737989
65715,0.04179904,-1.53917,9.35288,-3.54971,-0.505978,0.816638,-0.521104
65716,0.04179904,-0.961862,8.45162,-2.36841,-0.0198214,-0.68919,-1.10158
65717,0.04179904,-1.34516,8.43807,-3.35504,0.535748,0.430553,-0.938964
65718,0.04179904,0.0734398,7.96686,-3.25471,0.519633,-0.623382,1.04961
65719,0.04179904,-1.3594,8.06095,-3.67277,0.505198,-0.148931,1.07322
65720,0.04179904,-0.498276,10.6811,-3.04176,0.604446,-0.469991,-0.143007
65721,0.04179904,-0.817399,9.52545,-4.51223,1.29621,-0.491558,0.130233
65722,0.04179904,0.563136,9.46862,-2.78503,0.0952289,-0.498609,-0.541474
65723,0.04179904,-0.529601,8.11718,-1.42882,-0.106883,-0.339353,0.0582231
65724,0.04179904,0.552262,9.2268,-3.35121,1.09944,-0.158777,0.392754
65725,0.04179904,-1.14597,10.5261,-2.78425,-0.273652,-0.155052,0.635466
65726,0.04179904,-2.40324,8.57205,-2.69903,-0.0955961,0.0947711,0.259973
65727,0.04179904,-0.995386,10.0956,-3.45719,0.609884,-0.781942,1.34426
65728,0.04179904,-1.06012,7.6555,-3.70377,0.265949,-0.259325,0.856534
65729,0.04179904,-1.72987,10.273,-4.45236,-0.0189679,0.108603,0.474793
65730,0.04179904,-2.22789,9.3916,-2.48288,-0.338015,-0.718324,-0.496623
65731,0.04179904,-0.210701,9.23172,-3.63348,0.523925,1.12747,0.804404
65732,0.04179904,0.0318992,9.8983,-4.73542,0.137357,-0.994519,0.0179969
65733,0.04179904,0.189276,8.03333,-2.9408,0.145747,-1.27137,-0.334269
65734,0.04179904,0.172801,9.21556,-3.27058,-0.752204,-0.130459,1.0929
65735,0.04179904,-1.94082,9.23245,-4.0213,-0.000760257,0.0737738,1.04561
65736,0.04179904,-0.449452,7.79771,-2.05693,-0.321481,0.0397082,-0.114504
65737,0.04179904,0.232002,8.77018,-2.39511,0.588191,0.419434,0.614535
65738,0.04179904,-0.10958,7.72373,-3.72867,0.746684,-0.934864,0.281077
65739,0.04179904,-1.86028,8.78628,-2.1967,0.0101314,-1.40192,0.381046
65740,0.04179904,-1.67758,10.0374,-3.60701,-0.972041,-0.439892,0.235823
65741,0.04179904,-0.00310433,9.75185,-3.43285,0.517361,-1.57958,-0.143964
