m,x,y,z,vx,vy,vz
0.003364384,1.7892,-19.0049,6.7900100000000005,-0.375208,0.697437,0.28068699999999996
0.003364384,1.8428200000000001,-19.0283,6.79858,-0.563236,0.8200059999999999,0.015345600000000001
0.003364384,1.8085200000000001,-19.1223,6.797039999999999,-0.6536350000000001,0.963694,-0.6123970000000001
0.003364384,1.6708599999999998,-19.0601,6.7481,-0.00212345,0.8705069999999999,-0.496946
0.003364384,1.72062,-19.1161,6.823589999999999,-0.334144,0.930509,0.118344
0.003364384,1.7638599999999998,-19.0655,6.8773,-0.21831799999999998,1.1791200000000002,-0.18439
0.003364384,1.7198099999999998,-19.0172,6.815939999999999,-0.49103900000000006,0.11972100000000001,-0.295243
0.003364384,1.74921,-19.035999999999998,6.8499,-0.9756969999999999,1.19136,-0.580653
0.003364384,1.7986400000000002,-19.0471,6.787139999999999,-1.08348,0.89181,-0.140202
0.003364384,1.7916299999999998,-19.0643,6.7384699999999995,-0.238552,0.771621,-0.8810370000000001
0.003364384,1.77415,-18.9672,6.7351,-0.145303,0.820176,-0.125967
0.003364384,1.7646400000000002,-18.9566,6.82302,-0.760369,0.551484,-0.615963
0.003364384,1.70105,-18.9794,6.810510000000001,-0.841743,1.0568799999999998,-0.7642399999999999
0.003364384,1.77645,-18.986,6.782889999999999,-1.08665,0.8595959999999999,-0.258298
0.003364384,1.66903,-19.0861,6.84915,-0.29520100000000005,0.917625,-0.679214
0.003364384,1.69596,-19.1021,6.82177,-0.18448299999999998,1.32718,-0.276093
0.003364384,1.6945700000000001,-19.0765,6.86343,-0.729155,0.638173,-0.137521
0.003364384,1.8301599999999998,-18.9834,6.8223,-0.05388009999999999,0.925025,-0.32242
0.003364384,1.71632,-18.9625,6.73602,-0.31519,1.09164,-0.6461
0.003364384,1.7004099999999998,-19.0836,6.78298,0.07450989999999999,0.937881,0.0457194
0.003364384,1.7812400000000002,-19.1077,6.83535,-0.563244,0.355188,-0.49555699999999997
0.003364384,1.8074700000000001,-19.1406,6.78095,-0.27894,0.9191440000000001,-0.43754799999999994
0.003364384,1.7976299999999998,-19.0172,6.86702,-0.0115111,1.05187,-0.47373999999999994
0.003364384,1.8235599999999998,-19.0023,6.8316,-0.864958,1.0420399999999999,-0.541071
0.003364384,1.72373,-19.0925,6.7941899999999995,-0.188252,1.47264,-0.12088900000000001
0.003364384,1.8256299999999999,-19.041,6.877280000000001,-0.381909,0.778327,-0.24316
0.003364384,1.7105400000000002,-19.1156,6.7538100000000005,-0.7397739999999999,0.9191879999999999,-0.00708616
0.003364384,1.69213,-18.9799,6.85325,-0.6585300000000001,0.786521,-0.756155
0.003364384,1.81876,-19.0238,6.8441600000000005,-0.38611,0.576176,0.0682102
0.003364384,1.67205,-19.0421,6.8696,-0.21439499999999997,0.575789,-0.33441
0.007048512,-0.811709,9.10967,-3.28059,0.516858,-0.301195,0.278455
0.007048512,-0.81225,9.12507,-3.2495,0.42767,-0.261231,0.460379
0.007048512,-0.804724,9.033430000000001,-3.20098,0.0403089,-0.335661,-0.0454829
0.007048512,-0.899702,9.10321,-3.2472,0.43792200000000003,-0.343937,0.496698
0.007048512,-0.7919510000000001,9.01442,-3.24107,0.20516399999999999,-0.14202,0.057204099999999994
0.007048512,-0.809245,9.009910000000001,-3.25426,0.408447,-0.536292,0.37450500000000003
0.007048512,-0.843367,9.12434,-3.3144699999999996,0.0483244,-0.604483,0.49882
0.007048512,-0.858928,9.12341,-3.2198,0.15784,-0.5797899999999999,0.7019989999999999
0.007048512,-0.82726,9.05776,-3.21924,-0.28806,-0.063818,0.22247399999999998
0.007048512,-0.8597739999999999,9.1349,-3.2595099999999997,-0.06678610000000001,-0.739974,0.544754
0.007048512,-0.8277100000000001,9.13048,-3.19117,0.49721000000000004,-0.0471242,0.343196
0.007048512,-0.842352,9.07521,-3.1674700000000002,0.35981399999999997,0.038848099999999997,0.08336299999999999
0.007048512,-0.792088,9.07301,-3.15467,0.31273,-0.351958,0.49439399999999994
0.007048512,-0.856175,9.0961,-3.19896,0.788751,-0.32802,0.27916599999999997
0.007048512,-0.81677,9.0035,-3.3020199999999997,0.09021219999999999,-0.584727,0.062475300000000004
0.007048512,-0.8367379999999999,9.15347,-3.23243,0.464129,-0.324079,0.641229
0.007048512,-0.793513,9.03744,-3.26753,0.159142,-0.116211,0.6456270000000001
0.007048512,-0.8915860000000001,9.04363,-3.2974699999999997,-0.04811819999999999,-0.7014739999999999,0.248644
0.007048512,-0.823998,9.16317,-3.25798,0.526424,-0.041092000000000004,0.05785459999999999
0.007048512,-0.917659,9.06317,-3.24348,0.0807495,-0.168449,-0.18653599999999998
0.007048512,-0.879396,9.09293,-3.29676,0.11563,-0.554078,0.722102
0.007048512,-0.866944,9.17287,-3.20962,0.272466,-0.00139925,0.109554
0.007048512,-0.833506,9.12081,-3.1733599999999997,0.148195,-0.831158,-0.169717
0.007048512,-0.862282,9.04164,-3.1943,0.15220699999999998,-0.6736310000000001,0.708982
0.007048512,-0.9028079999999999,9.08742,-3.28588,0.61001,-0.8109689999999999,0.242398
0.007048512,-0.864567,8.99263,-3.21222,0.383525,-0.616114,0.510634
0.007048512,-0.777397,9.18313,-3.24939,0.292297,-0.647373,-0.076241
0.007048512,-0.7556039999999999,9.03626,-3.2996199999999996,0.0799073,-0.39569699999999997,-0.263847
0.007048512,-0.729334,9.09907,-3.23621,0.088211,-0.8019310000000001,-0.0574492
0.007048512,-0.8668540000000001,9.04047,-3.31,0.055054599999999995,-0.700095,0.632904
0.007048512,-0.8804879999999999,9.1559,-3.1976,-0.31854099999999996,-0.223421,0.140298
0.007048512,-0.9294870000000001,9.02802,-3.18522,0.169821,-0.161185,-0.0359589
0.007048512,-0.800285,9.15879,-3.1983099999999998,0.32311100000000004,-0.345816,0.716688
0.007048512,-0.80442,8.981539999999999,-3.22076,-0.144726,-0.185148,-0.0313248
0.007048512,-0.831435,9.0942,-3.22988,-0.44388199999999994,-0.130709,0.531025
0.007048512,-0.8247629999999999,9.11036,-3.2290799999999997,0.751278,0.122551,0.345684
0.007048512,-0.797197,9.08818,-3.1868,0.243808,0.0770696,0.667044
0.007048512,-0.9529040000000001,9.05666,-3.1877299999999997,0.186304,-0.31442800000000004,0.440746
0.007048512,-0.77656,9.14911,-3.33857,0.23175300000000001,-0.28531799999999996,-0.198697
0.007048512,-0.816155,9.040610000000001,-3.29485,0.747889,-0.48100000000000004,0.592618
0.007048512,-0.8368270000000001,9.079039999999999,-3.3391599999999997,0.349222,-0.777564,0.617413
0.007048512,-0.8958959999999999,9.0967,-3.33052,0.6057020000000001,-0.70939,0.028133
0.007048512,-0.869122,9.14685,-3.25497,0.520818,0.05993380000000001,-0.24906999999999999
0.007048512,-0.7905300000000001,9.12812,-3.30775,-0.00637282,-0.724603,0.715337
0.007048512,-0.8524440000000001,9.031460000000001,-3.1459799999999998,0.5838909999999999,-0.0287723,0.179298
0.007048512,-0.8198620000000001,9.19763,-3.3209,0.107493,-0.761648,0.107626
0.007048512,-0.824399,9.092080000000001,-3.3475599999999996,0.393823,0.156344,0.179963
0.007048512,-0.866041,8.98852,-3.20359,0.585357,-0.17467,0.468203
0.007048512,-0.806366,9.134689999999999,-3.3071599999999997,0.285634,-0.8778870000000001,-0.333905
0.007048512,-0.778744,9.14057,-3.25845,-0.466365,-0.6118520000000001,0.135196
0.007048512,-0.87066,8.98911,-3.22757,0.188383,-0.14837999999999998,-0.311869
0.007048512,-0.901458,9.18957,-3.19846,-0.18506,-0.504555,0.275907
0.007048512,-0.8363700000000001,9.18403,-3.18607,0.038313,-0.880624,0.26485
0.007048512,-0.889602,9.206760000000001,-3.33046,0.26574200000000003,-0.505857,0.11559900000000001
0.007048512,-0.752899,8.97503,-3.18739,0.270636,-0.580263,-0.0514249
0.007048512,-0.8878940000000001,9.01993,-3.17473,0.21719899999999998,-0.9907790000000001,0.21977199999999997
0.007048512,-0.817608,9.05775,-3.3922800000000004,0.328286,-0.381742,0.104153
0.007048512,-0.782502,9.14419,-3.25437,-0.107274,0.236553,0.236118
0.007048512,-0.8411290000000001,9.0369,-3.25347,0.914752,-0.5094489999999999,0.530453
0.007048512,-0.8006800000000001,9.00818,-3.25261,-0.00449565,-0.980874,-0.171716
0.007048512,-0.832418,8.967310000000001,-3.14255,0.30189099999999996,-0.436292,0.33460100000000004
0.007048512,-0.8641,9.0,-3.17748,0.714433,-0.136541,0.238492
0.007048512,-0.901317,9.06905,-3.18111,0.481675,-0.678284,-0.392013
0.007048512,-0.840037,9.08709,-3.12874,0.403007,-0.896215,0.41403900000000005
0.007048512,-0.796654,9.06424,-3.17195,-0.11489300000000001,-0.9964930000000001,0.461954
0.007048512,-0.9477530000000001,9.04815,-3.25253,0.619359,-0.615467,0.41075900000000004
0.007048512,-0.720074,9.105310000000001,-3.2972599999999996,0.00203069,-0.608622,-0.25905900000000004
0.007048512,-0.933113,9.0423,-3.2870699999999995,0.56082,-0.707238,0.426592
0.007048512,-0.891109,9.048680000000001,-3.1823099999999998,-0.20466900000000002,-0.09827899999999999,-0.301614
0.007048512,-0.801725,8.97901,-3.14926,0.182928,-0.783825,0.202559
0.007048512,-0.84011,9.120239999999999,-3.18623,-0.0254499,-0.527686,0.91865
0.007048512,-0.731413,9.10112,-3.3278199999999996,-0.136947,-0.7738470000000001,0.17911
0.007048512,-0.773708,8.98902,-3.18,0.6893630000000001,-0.457009,0.33057800000000004
0.007048512,-0.813224,9.10857,-3.19588,0.400568,0.383092,0.12362200000000001
0.007048512,-0.8853270000000001,9.09781,-3.21826,0.0260973,-0.803998,-0.52213
0.007048512,-0.8295389999999999,8.99436,-3.3385599999999998,0.0434767,-0.20461600000000002,-0.148971
0.007048512,-0.8495739999999999,9.10702,-3.2152,0.8854920000000001,0.116924,0.115048
0.007048512,-0.898561,9.18223,-3.2694400000000003,-0.406381,-0.423066,0.19306199999999998
0.007048512,-0.720821,9.04556,-3.2904199999999997,0.210312,-0.272313,0.72038
0.007048512,-0.725807,9.13153,-3.2519400000000003,-0.31585599999999997,-0.388327,0.46529
0.007048512,-0.8664200000000001,9.07023,-3.15175,-0.25536,-0.9142370000000001,-0.0109675
0.007048512,-0.726395,9.14593,-3.23632,0.100484,0.0491449,0.46671
0.007048512,-0.756196,9.09297,-3.33256,-0.122029,-0.353796,0.7286600000000001
0.007048512,-0.867117,9.00642,-3.35028,0.338509,-0.709253,-0.0400739
0.007048512,-0.7201390000000001,9.03319,-3.30864,0.635464,-0.355892,-0.0577924
0.007048512,-0.966414,9.14295,-3.2204900000000003,0.0595036,-0.815472,0.33633
0.007048512,-0.729168,9.02548,-3.2793,-0.0662915,0.08869550000000001,0.367875
0.007048512,-0.9224959999999999,9.01901,-3.20923,0.029834899999999998,-0.557717,0.746155
0.007048512,-0.7708050000000001,9.0079,-3.30418,0.428824,0.140153,0.378517
0.007048512,-0.966784,9.118160000000001,-3.1694299999999997,0.475691,-0.673674,0.114383
0.007048512,-0.8435520000000001,9.16506,-3.22708,0.8853409999999999,-0.400982,0.56658
0.007048512,-0.8482360000000001,9.11415,-3.28459,0.60814,-1.1860700000000002,0.09842689999999998
0.007048512,-0.911367,9.090060000000001,-3.18752,-0.0448085,-0.5249590000000001,-0.520885
0.007048512,-0.858685,9.11426,-3.24832,-0.625229,-0.411631,0.53385
0.007048512,-0.956626,9.07082,-3.20344,0.309311,-0.35149,0.7437819999999999
0.007048512,-0.8374299999999999,9.07518,-3.1017,-0.148265,-0.7510819999999999,0.154041
0.007048512,-0.7459680000000001,9.09672,-3.14043,-0.0760268,-0.16766,-0.15964
0.007048512,-0.7480899999999999,9.079080000000001,-3.3295800000000004,0.686292,-0.58408,0.5822930000000001
0.007048512,-0.823722,9.11621,-3.32119,0.7077140000000001,0.0713997,0.584013
0.007048512,-0.743302,9.10857,-3.3578099999999997,0.333474,-0.08995189999999999,0.532888
0.007048512,-0.6946140000000001,9.01347,-3.25247,-0.16881400000000002,-0.556337,0.185218
0.007048512,-0.920898,9.00413,-3.1787099999999997,0.47205699999999995,-0.474591,-0.268784
0.007048512,-0.770574,9.04177,-3.14073,0.490547,0.103603,0.32545
0.007048512,-0.736693,9.156,-3.18814,0.24775999999999998,0.0259041,-0.0845678
0.007048512,-0.8650200000000001,9.1278,-3.21705,0.7212970000000001,-0.8952899999999999,0.700205
0.007048512,-0.7961050000000001,9.15155,-3.21244,-0.567062,-0.37904099999999996,0.354391
0.007048512,-0.778409,9.073319999999999,-3.3030199999999996,-0.20969899999999997,-0.214567,0.862135
0.007048512,-0.8024720000000001,9.00023,-3.31664,0.153425,-0.9144200000000001,-0.215865
0.007048512,-0.909151,9.08788,-3.3701199999999996,0.5892350000000001,-0.18720699999999998,0.0891031
0.007048512,-0.869608,9.19825,-3.3060199999999997,0.0357206,-0.878991,0.512831
0.007048512,-0.9212319999999999,9.156039999999999,-3.22742,-0.46280699999999997,-0.637142,0.213292
0.007048512,-0.85815,9.12497,-3.32571,-0.251483,-0.346083,0.818534
0.007048512,-0.8321440000000001,9.09517,-3.08739,0.111676,-0.625447,-0.139073
0.007048512,-0.8090350000000001,9.05081,-3.12475,0.121923,0.0572731,-0.24933699999999998
0.007048512,-0.8055770000000001,9.12311,-3.11279,0.25041599999999997,-0.377963,0.698462
0.007048512,-0.780381,9.17774,-3.35986,0.484358,-0.27913699999999997,-0.158867
0.007048512,-0.9706870000000001,9.08806,-3.30858,-0.00944839,-0.465373,-0.203043
0.007048512,-0.8469770000000001,9.0244,-3.1701799999999998,0.769962,0.0733086,-0.0766271
0.007048512,-0.709504,9.06897,-3.20605,0.393049,-0.903943,0.518655
0.007048512,-0.6899649999999999,8.977269999999999,-3.24918,0.25032,-0.404289,-0.0215357
0.007048512,-0.752937,9.19368,-3.26796,0.348921,-0.31716,-0.351689
0.007048512,-0.763922,9.16973,-3.33235,-0.353514,-0.447988,0.364627
0.007048512,-0.808126,9.03085,-3.1818,0.0978441,0.307492,-0.244148
0.007048512,-0.696708,9.18522,-3.27464,0.370359,-0.342264,0.25601399999999996
0.007048512,-0.8276620000000001,8.96115,-3.1785400000000004,0.112327,-0.0481973,0.618426
0.007048512,-0.9013,9.2039,-3.1874,-0.123205,-0.8208,0.212062
0.007048512,-0.741071,9.163039999999999,-3.3025800000000003,0.673072,-0.213457,0.546379
0.007048512,-0.854824,9.16112,-3.10845,0.597586,-0.565746,0.175172
0.03990272,1.71714,-18.9452,6.84262,-1.03399,1.0969799999999998,-0.235465
0.03990272,1.7195599999999998,-18.9205,6.78719,-1.30815,0.9202520000000001,0.185326
0.03990272,1.79889,-18.9028,6.72015,-0.570133,0.177876,0.057812999999999996
0.03990272,1.62942,-18.9926,6.9029,-0.747836,1.6056,-0.215175
0.03990272,1.6306200000000002,-18.9849,7.00771,-0.9360229999999999,0.618574,-0.6061810000000001
0.03990272,1.97517,-18.9653,6.766939999999999,0.35785100000000003,0.951792,-0.451607
0.03990272,1.73155,-18.9217,6.736619999999999,-1.57145,0.328994,-0.679829
0.03990272,1.6500099999999998,-18.7722,6.6798,-0.796367,0.751525,-0.726448
0.03990272,1.8313700000000002,-19.3758,6.7801,-0.591012,1.0444200000000001,-0.22804699999999997
0.03990272,1.49318,-19.1243,6.7613,-0.444712,0.191521,0.09683430000000001
0.03990272,1.63221,-19.3059,6.86055,-0.648424,1.43845,-0.11483
0.03990272,1.52724,-18.8935,6.7370600000000005,0.00865927,1.51134,-0.598942
0.03990272,1.77528,-19.0082,6.76514,-1.57279,-0.24523699999999998,-0.273828
0.03990272,2.02679,-18.9464,6.867089999999999,-0.09303739999999999,1.23936,0.118772
0.03990272,1.8905299999999998,-18.8222,6.7331,-0.7327819999999999,0.0249768,-0.697933
0.03990272,1.8747200000000002,-19.0735,6.825060000000001,-0.962842,-0.286018,-1.06449
0.03990272,2.05369,-19.0703,6.58005,-0.20990999999999999,1.02516,-0.258445
0.03990272,1.45739,-18.9961,6.9791300000000005,0.00499314,0.634069,-0.0826081
0.03990272,1.81552,-19.4237,6.8247100000000005,-0.774696,0.896487,-0.11112899999999999
0.03990272,1.81487,-18.7378,6.919230000000001,-0.223462,0.622559,-0.99566
0.03990272,1.89788,-19.1317,6.586180000000001,-1.29596,0.838335,-0.262492
0.03990272,1.69543,-19.4264,6.86185,-0.9416889999999999,1.01001,-0.40112
0.03990272,1.54684,-19.2136,6.6193100000000005,-0.203849,0.0408564,-0.356231
0.03990272,1.4477799999999998,-18.9291,6.99012,-0.0964612,0.470315,0.00546643
0.03990272,1.41392,-18.8716,6.55938,-0.359216,0.600417,-0.41422600000000004
0.03990272,1.6472200000000001,-19.1557,6.6698,-1.42365,0.906275,0.545068
0.03990272,2.10683,-19.2147,6.778339999999999,-1.04593,1.0712,0.0263505
0.03990272,1.63081,-19.387999999999998,6.54844,-0.673338,0.690399,-0.0536636
0.03990272,1.61384,-19.2755,6.87173,-0.043762699999999995,1.9376799999999998,-0.49356700000000003
0.03990272,1.47865,-18.9619,6.8451,-0.9666680000000001,1.42644,-1.25112
0.03990272,2.11662,-19.2705,6.8747300000000005,-0.750153,0.28602,-0.294155
0.03990272,1.75742,-18.9747,6.902239999999999,0.704751,1.7491900000000002,-1.19472
0.03990272,1.99911,-19.3983,6.78317,-0.774861,1.12323,0.232632
0.03990272,1.78425,-18.8958,7.0564,0.0953767,1.46171,0.32218
0.03990272,1.33946,-19.2797,6.98155,-0.676085,0.805747,-0.72625
0.03990272,1.94403,-18.8375,7.08529,-0.0893588,1.31523,0.132196
0.03990272,1.55423,-19.5075,6.639589999999999,-0.863984,0.683756,-0.36244
0.03990272,1.43559,-19.2824,6.49409,-0.06019490000000001,1.12263,-0.5562699999999999
0.03990272,1.89326,-19.4864,6.9438699999999995,-0.665981,0.27873000000000003,-0.28124899999999997
0.03990272,1.42775,-18.7331,6.71559,0.348304,1.09572,-0.437586
0.03990272,2.03267,-18.6736,7.05143,-0.0542159,0.990619,-0.15235
0.03990272,1.80165,-19.1071,6.47092,-1.20193,0.202587,-0.24553200000000003
0.03990272,1.80682,-19.4275,7.002619999999999,-0.62403,0.9910180000000001,0.3802
0.03990272,1.8696400000000002,-18.9465,6.987480000000001,-1.06063,2.04204,-0.172177
0.03990272,1.9978599999999997,-19.1571,6.76819,-1.5807799999999999,0.19073099999999998,-0.476059
0.03990272,1.58292,-19.4893,6.68665,-0.400834,0.922499,0.357649
0.03990272,1.9353799999999999,-18.8563,6.993339999999999,0.483775,0.28584699999999996,0.00225106
0.03990272,1.59325,-19.3937,6.78602,-0.256179,1.74837,0.196107
0.03990272,1.37965,-19.0539,6.581760000000001,-0.6113609999999999,1.7327299999999999,-0.46438500000000005
0.03990272,1.7025700000000001,-18.727999999999998,6.62142,-0.688423,1.8811099999999998,-0.037169
0.03990272,1.38001,-19.0704,6.67775,-1.47059,1.1125399999999999,-0.407542
0.03990272,1.6944099999999997,-18.5949,6.49159,-0.322153,1.35417,-0.544044
0.03990272,1.69177,-19.0237,6.77008,1.13666,-0.25458800000000004,-0.25546199999999997
0.03990272,2.01835,-19.1719,7.03317,-0.737544,1.82807,-0.465164
0.03990272,1.76255,-19.1459,6.73455,-0.272335,2.3325400000000003,0.630059
0.03990272,1.48038,-18.7546,6.81102,-1.3246799999999999,1.15324,-0.9974290000000001
0.03990272,1.97203,-19.0276,6.49525,-1.3013700000000001,0.46671,-0.798473
0.03990272,1.68507,-18.8933,6.62896,-1.5924399999999999,0.267072,-1.10168
0.03990272,1.6386900000000002,-18.9353,7.087330000000001,-1.131,0.591101,-1.2885
0.03990272,2.0371,-19.3535,7.21295,-0.212243,1.0255,-0.66232
0.03990272,1.4588700000000001,-18.8817,7.15084,-0.012907399999999998,0.256019,-0.0784093
0.03990272,1.26162,-18.8699,6.84766,-0.177022,1.7063,-0.325575
0.03990272,2.1674,-19.1255,6.58758,0.368266,0.629504,-0.740261
0.03990272,1.52956,-18.7409,7.1497399999999995,-0.5117729999999999,0.8619049999999999,-1.14393
0.03990272,1.65693,-19.4272,6.60796,0.351111,0.717599,-1.01395
0.03990272,1.52013,-19.0489,6.52505,-0.281932,0.659357,0.779688
0.03990272,2.07525,-19.0041,6.8772199999999994,0.848091,0.75807,-0.14369400000000002
0.03990272,1.3217700000000001,-18.5811,6.85175,-0.112982,1.0285600000000001,0.187637
0.03990272,1.5590899999999999,-19.1476,6.5145800000000005,0.26512800000000003,1.5155399999999999,-1.08594
0.03990272,1.8017299999999998,-19.6077,6.73204,-0.673025,0.296538,0.174163
0.03990272,1.92567,-19.3443,6.31191,-0.0896632,0.8758229999999999,-0.813808
0.03990272,1.75185,-19.1856,6.53914,0.811814,0.84777,0.198178
0.03990272,2.12752,-18.9624,6.58292,-0.834045,0.0976456,-1.00861
0.03990272,1.55867,-19.0502,7.29875,0.0996988,1.0165600000000001,0.13856500000000002
0.03990272,1.28112,-18.9429,7.17064,-1.01129,1.12932,-0.585374
0.03990272,1.5219799999999999,-18.9213,7.083639999999999,0.6221760000000001,1.27021,0.032796
0.03990272,2.0836799999999998,-18.962,6.97505,-0.250364,1.6284,0.573086
0.03990272,1.7992099999999998,-18.5547,6.77036,-0.630706,1.51736,-1.2157799999999999
0.03990272,1.63685,-18.8812,7.14878,-0.660144,0.0810678,-1.17907
0.03990272,1.51034,-19.3619,6.92363,-0.5554140000000001,1.6399400000000002,0.521457
0.03990272,1.69619,-18.5884,7.2556,-0.614881,0.46961400000000003,-0.757688
0.03990272,2.06898,-19.2288,6.444030000000001,-1.15529,0.30901999999999996,-0.359594
0.03990272,1.2252,-19.0406,6.971480000000001,0.117395,0.20348,-0.723929
0.03990272,1.9030599999999998,-18.7075,7.19152,-0.22109299999999998,0.979661,-1.18354
0.03990272,2.45883,-18.6504,6.634189999999999,-0.560582,1.15998,-0.298651
0.03990272,1.40506,-19.2438,7.09782,-0.741086,1.59053,0.21024400000000001
0.03990272,2.05957,-19.1271,7.29632,-0.34775300000000003,0.175222,-0.214767
0.03990272,2.1476599999999997,-18.9099,6.75224,0.5285989999999999,0.961391,-1.16466
0.03990272,1.96328,-19.0646,6.647889999999999,-0.200477,1.32965,1.0979299999999999
0.03990272,1.20648,-19.237000000000002,6.95517,-0.372844,1.5761399999999999,-0.895288
0.03990272,1.64125,-19.6173,7.171930000000001,-0.241677,1.3404200000000002,-0.700054
0.03990272,1.3635,-18.6872,6.36916,-0.199577,0.30771,-0.0986693
0.03990272,1.2218,-19.1077,6.5852,0.014793,0.714743,0.46354799999999996
0.03990272,1.58475,-18.8933,7.44354,-0.0818375,0.690446,0.0226483
0.03990272,1.54178,-19.4973,6.60337,-1.13973,1.0672700000000002,0.337758
0.03990272,1.8421,-18.5025,6.64588,-1.17805,0.640633,0.247433
0.03990272,1.54663,-19.038,6.15953,0.0165106,0.520701,-0.64869
0.03990272,2.0081,-19.2559,7.328060000000001,-0.329893,1.4579600000000001,0.0399035
0.03990272,1.88514,-18.722,6.623189999999999,-0.354217,0.562926,-1.6859400000000002
0.03990272,1.50971,-19.3145,7.032589999999999,-1.6635400000000002,0.797845,-0.26381
0.03990272,1.63531,-18.6842,6.551,0.23415,0.00173759,0.19908599999999999
0.03990272,2.0890299999999997,-19.2874,6.52491,0.578398,0.391217,-0.371575
0.03990272,1.12681,-19.0969,6.969410000000001,-1.06805,0.24654299999999998,-0.6539020000000001
0.03990272,1.6664599999999998,-19.5625,6.687589999999999,-1.06966,1.62694,-0.87959
0.03990272,2.49056,-18.3541,6.88422,-0.464412,1.0868799999999998,-0.45610900000000004
0.03990272,1.5391299999999999,-19.3832,6.31727,-0.825325,1.24505,-1.01005
0.03990272,1.12991,-19.6231,6.7500100000000005,-0.46014799999999995,1.47265,-0.159306
0.03990272,1.9362599999999999,-19.2114,6.910089999999999,-0.047662800000000005,2.41578,-0.0913255
0.03990272,2.1399,-18.7814,6.17399,-0.0922345,0.5061899999999999,-0.148482
0.03990272,1.20956,-19.2859,6.50287,-0.235823,0.0179692,-0.199379
0.03990272,1.56869,-19.1267,7.10255,-0.948953,1.92172,-1.10192
0.03990272,0.939853,-18.5236,6.5301,-0.407077,0.5341640000000001,-0.412077
0.03990272,2.00188,-19.6602,6.52583,-0.123074,1.1383,-1.08027
0.03990272,2.0000400000000003,-19.0906,6.63731,0.06902480000000001,2.27237,-0.8822909999999999
0.03990272,1.7161799999999998,-18.7292,6.46394,-1.04742,1.56995,0.41083500000000006
0.03990272,0.914966,-19.1131,7.332739999999999,-0.466787,0.886991,-0.45193900000000004
0.03990272,1.68662,-18.7462,7.05163,0.8959870000000001,0.742617,-0.744613
0.03990272,2.22339,-18.8984,7.50335,-0.0656576,0.712449,-0.531591
0.03990272,1.4435200000000001,-18.9073,6.90415,-0.27926799999999996,-0.21361799999999997,-1.4593399999999999
0.03990272,2.32914,-19.2079,7.002789999999999,-0.513185,-0.135533,-0.363294
0.03990272,2.03713,-19.2284,6.27692,0.43778900000000004,0.592699,-0.330925
0.03990272,1.3445799999999999,-19.4532,6.51542,0.164301,0.5832109999999999,0.353117
0.03990272,1.71202,-18.7598,6.56267,-1.3117299999999998,-0.305602,-0.385574
0.03990272,1.4290200000000002,-18.8921,6.89135,-1.36696,-0.336925,-0.5133270000000001
0.03990272,1.82545,-18.8673,6.98015,-0.7128439999999999,2.48765,-0.00663573
0.03990272,2.3104,-18.6076,6.918130000000001,-0.9789459999999999,1.34625,0.221108
0.03990272,2.24934,-19.0928,6.8250399999999996,-1.3322100000000001,-0.0511902,-0.227658
0.03990272,2.54772,-18.7087,6.9032,-1.13,0.588212,-0.324619
0.03990272,1.6785400000000001,-18.6824,7.548369999999999,-0.721825,0.469132,-0.672612
0.03990272,2.07665,-19.0184,7.64722,-0.794946,0.9885870000000001,-0.295771
0.03990272,2.1356,-19.4624,6.87782,-1.03512,1.7581799999999999,0.0745913
0.03990272,1.7074599999999998,-18.2072,6.77902,-0.794392,1.23132,0.305006
0.03990272,0.9584969999999999,-18.7677,7.15049,0.21505900000000003,0.959405,-0.371793
0.03990272,1.9654,-18.6457,6.21429,0.163208,0.59122,-0.8663299999999999
0.03990272,1.34553,-19.5274,6.53276,-0.0370923,1.1913,0.467159
0.03990272,1.6600700000000002,-19.423,6.8361,0.349287,0.23398400000000003,0.7499899999999999
0.03990272,1.35798,-18.3115,6.38802,-0.9645520000000001,0.560275,-0.521864
0.03990272,1.7448299999999999,-19.2871,6.72968,-0.929422,-0.310925,0.875726
0.03990272,2.10087,-18.3361,6.78455,-1.04154,1.52576,-0.126468
0.03990272,1.4953299999999998,-19.4883,7.360339999999999,0.166088,0.6728970000000001,0.126872
0.03990272,1.9535200000000001,-18.2655,6.39912,-0.871662,0.442563,-0.0598135
0.03990272,1.15201,-18.9767,6.79047,-0.295077,1.04013,-1.5630899999999999
0.03990272,1.7124099999999998,-19.8828,6.34912,-0.9458840000000001,0.923501,-0.0799207
0.03990272,1.74951,-19.3495,6.64478,1.13726,0.725105,-0.135025
0.03990272,2.17738,-19.195,6.67611,-1.72428,1.30169,-0.198872
0.03990272,1.87336,-19.9197,7.130739999999999,-1.08371,0.760441,-0.27737
0.03990272,1.2077799999999999,-20.0074,7.0186399999999995,-0.398461,0.8137770000000001,-0.832591
0.03990272,1.91057,-19.055,6.18929,0.349173,0.767364,0.258228
0.03990272,2.2159,-18.4833,6.16794,-0.0427779,1.2631299999999999,-0.336596
0.03990272,1.19898,-18.9808,6.392180000000001,-0.458355,1.1585299999999998,-1.33528
0.03990272,0.797988,-18.6887,6.70944,-0.331609,0.225162,-0.08721210000000001
0.03990272,2.47126,-19.105999999999998,6.33212,-1.10731,0.538339,-0.536802
0.03990272,1.355,-18.452,7.36493,-0.392642,0.40289400000000003,0.156129
0.03990272,1.48052,-18.9406,7.63515,-0.0282764,0.85372,0.13088
